order_id,order_date,customer_id,customer_name,customer_segment,region,state,sales_channel,product_id,product_name,category,unit_price,units_sold,discount_pct,cogs_per_unit,freight_cost,revenue,profit
ORD100145,2024-12-15,C005,Gupta General Store,SME,North,Haryana,Retail,P001_HOM,NovaBay Detergent 1kg,Home Care,107.32,3,0.2,63.61,25.52,257.57,41.22
ORD100146,2024-08-16,C039,Kumar Wholesale,Distributor,East,Bihar,Retail,P002_SNA,NovaBay Biscuits 200g,Snacks,52.4,19,0.13,31.34,22.22,866.17,248.49
ORD100147,2024-03-03,C028,Patil Wholesale,Distributor,East,Bihar,Retail,P004_SNA,NovaBay Popcorn 100g,Snacks,40.32,21,0.17,22.5,23.56,702.78,206.72
ORD100148,2022-01-11,C014,Bose Retail Hub,SME,South,Karnataka,Direct,P004_FOO,NovaBay Oil 1L,Food,281.16,12,0.08,157.33,30.11,3104.01,1185.94
ORD100149,2024-06-03,C048,Pawar Retail Chain,Enterprise,North,Delhi,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,142.32,22,0.26,80.34,30.95,2316.97,518.54
ORD100150,2024-06-14,C009,Verma Retail Ltd,Enterprise,North,Haryana,Wholesale,P004_FOO,NovaBay Oil 1L,Food,324.93,13,0.34,185.09,21.16,2787.9,360.57
ORD100151,2022-02-25,C012,Malhotra Stores,Enterprise,West,Maharashtra,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,149.97,12,0.14,90.51,15.1,1547.69,446.47
ORD100152,2022-02-04,C006,Reddy Supermart,Enterprise,South,Karnataka,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,66.42,42,0.27,42.04,15.48,2036.44,255.28
ORD100153,2022-01-20,C022,Tiwari Wholesale,Distributor,East,Jharkhand,Retail,P001_FOO,NovaBay Atta 5kg,Food,155.11,22,0.13,100.56,39.14,2968.81,717.35
ORD100154,2024-07-21,C025,Shah Distributors,Distributor,North,Uttar Pradesh,Retail,P002_BEV,NovaBay Water 500ml,Beverage,109.53,42,0.19,68.65,21.95,3726.21,820.96
ORD100155,2023-01-27,C028,Patil Wholesale,Distributor,West,Maharashtra,Retail,P004_FOO,NovaBay Oil 1L,Food,246.99,15,0.15,154.67,38.08,3149.12,790.99
ORD100156,2022-09-08,C029,Jain Enterprises,Enterprise,West,Goa,Wholesale,P002_SNA,NovaBay Biscuits 200g,Snacks,119.54,22,0.3,70.54,14.32,1840.92,274.72
ORD100157,2023-04-08,C012,Malhotra Stores,Enterprise,West,Rajasthan,Retail,P002_SNA,NovaBay Biscuits 200g,Snacks,58.2,8,0.26,37.32,8.59,344.54,37.39
ORD100158,2022-04-26,C028,Patil Wholesale,Distributor,North,Delhi,Direct,P002_BEV,NovaBay Water 500ml,Beverage,155.39,35,0.01,97.51,29.43,5384.26,1941.98
ORD100159,2023-06-03,C006,Reddy Supermart,Enterprise,East,Jharkhand,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,162.58,34,0.4,97.72,24.58,3316.63,-30.43
ORD100160,2024-01-04,C019,Srivastava Retail,Enterprise,East,Bihar,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,81.66,6,0.22,50.05,32.26,382.17,49.61
ORD100161,2022-03-18,C014,Bose Retail Hub,SME,West,Gujarat,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,210.07,23,0.23,158.96,46.36,3720.34,17.9
ORD100162,2024-04-24,C012,Malhotra Stores,Enterprise,East,West Bengal,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,286.47,50,0.0,222.61,73.43,14323.5,3119.57
ORD100163,2023-08-18,C003,Mehta Retail Chain,Enterprise,West,Goa,Direct,P002_FOO,NovaBay Rice 10kg,Food,352.58,7,0.35,200.05,27.09,1604.24,176.8
ORD100164,2023-10-28,C004,Singh Wholesale Hub,Distributor,West,Gujarat,Direct,P004_HOM,NovaBay Freshener 200ml,Home Care,112.43,43,0.18,68.6,38.73,3964.28,975.75
ORD100165,2024-05-24,C009,Verma Retail Ltd,Enterprise,West,Rajasthan,Wholesale,P004_FOO,NovaBay Oil 1L,Food,375.11,31,0.35,243.17,39.7,7558.47,-19.5
ORD100166,2023-07-12,C001,Sharma Enterprises,SME,East,Odisha,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,96.12,16,0.25,61.33,17.2,1153.44,154.96
ORD100167,2024-12-07,C011,Kapoor Traders,SME,East,Jharkhand,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,291.46,50,0.12,217.58,70.01,12824.24,1875.23
ORD100168,2023-05-29,C014,Bose Retail Hub,SME,South,Telangana,Retail,P002_HOM,NovaBay Cleaner 500ml,Home Care,82.89,34,0.09,53.41,32.07,2564.62,716.61
ORD100169,2023-02-13,C018,Khan General Stores,SME,North,Uttar Pradesh,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,227.56,48,0.14,179.22,37.05,9393.68,754.07
ORD100170,2022-03-26,C016,Pillai Trading,SME,West,Maharashtra,Wholesale,P001_HOM,NovaBay Detergent 1kg,Home Care,117.36,18,0.16,69.45,36.85,1774.48,487.53
ORD100171,2023-04-23,C032,Saxena Retail,Enterprise,North,Haryana,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,180.88,32,0.04,141.28,58.74,5556.63,976.93
ORD100172,2024-09-09,C045,Murthy Stores,Enterprise,West,Gujarat,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,279.93,22,0.15,169.34,26.24,5234.69,1482.97
ORD100173,2023-03-20,C013,Chopra Distributors,Distributor,East,West Bengal,Direct,P001_FOO,NovaBay Atta 5kg,Food,357.88,20,0.19,219.07,18.63,5797.66,1397.63
ORD100174,2022-05-05,C013,Chopra Distributors,Distributor,North,Punjab,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,171.58,5,0.22,94.81,11.2,669.16,183.91
ORD100175,2022-03-18,C010,Iyer Wholesale,Distributor,South,Karnataka,Retail,P001_FOO,NovaBay Atta 5kg,Food,216.63,20,0.03,125.76,33.68,4202.62,1653.74
ORD100176,2022-07-11,C048,Pawar Retail Chain,Enterprise,South,Kerala,Retail,P004_FOO,NovaBay Oil 1L,Food,151.58,31,0.23,95.71,32.78,3618.21,618.42
ORD100177,2022-06-06,C014,Bose Retail Hub,SME,West,Goa,Retail,P002_PER,NovaBay Soap 100g,Personal Care,105.56,9,0.28,83.09,76.76,684.03,-140.54
ORD100178,2023-02-28,C001,Sharma Enterprises,SME,West,Maharashtra,Retail,P003_FOO,NovaBay Dal 1kg,Food,345.16,32,0.23,208.39,27.23,8504.74,1809.03
ORD100179,2023-12-21,C008,Joshi Brothers,Distributor,East,Jharkhand,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,180.19,15,0.09,104.92,36.31,2459.59,849.48
ORD100180,2023-07-07,C018,Khan General Stores,SME,West,Gujarat,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,183.54,31,0.13,142.48,53.15,4950.07,480.04
ORD100181,2024-04-17,C012,Malhotra Stores,Enterprise,West,Gujarat,Retail,P004_FOO,NovaBay Oil 1L,Food,371.01,1,0.18,228.14,10.22,304.23,65.87
ORD100182,2022-10-27,C021,Mishra Traders,SME,East,West Bengal,Direct,P004_FOO,NovaBay Oil 1L,Food,80.23,44,0.08,45.19,10.86,3247.71,1248.49
ORD100183,2024-07-05,C039,Kumar Wholesale,Distributor,South,Tamil Nadu,Retail,P002_BEV,NovaBay Water 500ml,Beverage,112.99,39,0.24,68.11,32.43,3349.02,660.3
ORD100184,2024-09-30,C017,Rao Wholesale,Distributor,North,Delhi,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,255.69,10,0.1,200.8,43.41,2301.21,249.8
ORD100185,2024-02-10,C024,Agarwal Stores,SME,West,Gujarat,Direct,P001_HOM,NovaBay Detergent 1kg,Home Care,210.11,21,0.29,132.19,15.14,3132.74,341.61
ORD100186,2024-10-30,C003,Mehta Retail Chain,Enterprise,North,Uttar Pradesh,Retail,P002_PER,NovaBay Soap 100g,Personal Care,294.58,43,0.26,233.2,52.43,9373.54,-706.49
ORD100187,2023-03-03,C028,Patil Wholesale,Distributor,East,Bihar,Wholesale,P004_FOO,NovaBay Oil 1L,Food,289.61,30,0.11,177.66,12.74,7732.59,2390.05
ORD100188,2023-01-04,C049,Gaikwad Traders,SME,South,Kerala,Retail,P002_BEV,NovaBay Water 500ml,Beverage,132.0,13,0.02,72.74,31.11,1681.68,704.95
ORD100189,2023-12-27,C017,Rao Wholesale,Distributor,North,Haryana,Direct,P003_FOO,NovaBay Dal 1kg,Food,302.6,13,0.14,167.18,20.5,3383.07,1189.23
ORD100190,2022-07-17,C019,Srivastava Retail,Enterprise,West,Rajasthan,Direct,P002_HOM,NovaBay Cleaner 500ml,Home Care,138.65,14,0.23,76.59,13.23,1494.65,409.16
ORD100191,2022-07-15,C003,Mehta Retail Chain,Enterprise,West,Gujarat,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,142.93,37,0.25,103.27,57.46,3966.31,87.86
ORD100192,2023-07-13,C009,Verma Retail Ltd,Enterprise,West,Gujarat,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,248.48,8,0.33,185.55,64.74,1331.85,-217.29
ORD100193,2023-10-20,C024,Agarwal Stores,SME,South,Telangana,Wholesale,P001_SNA,NovaBay Chips 100g,Snacks,105.17,45,0.35,62.83,13.85,3076.22,235.02
ORD100194,2024-02-21,C004,Singh Wholesale Hub,Distributor,East,Jharkhand,Retail,P004_SNA,NovaBay Popcorn 100g,Snacks,69.05,12,0.16,39.36,17.2,696.02,206.5
ORD100195,2023-12-22,C007,Nair Trading Co,SME,North,Haryana,Direct,P004_SNA,NovaBay Popcorn 100g,Snacks,66.7,29,0.12,36.86,6.85,1702.18,626.39
ORD100196,2024-04-30,C022,Tiwari Wholesale,Distributor,West,Maharashtra,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,154.71,33,0.12,115.84,56.85,4492.78,613.21
ORD100197,2022-09-15,C037,Yadav Distributors,Distributor,East,Jharkhand,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,91.44,2,0.14,58.81,31.64,157.28,8.02
ORD100198,2022-03-10,C001,Sharma Enterprises,SME,South,Tamil Nadu,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,172.81,29,0.22,137.13,42.17,3908.96,-109.98
ORD100199,2022-11-28,C027,Kulkarni Trading,SME,East,Odisha,Wholesale,P001_HOM,NovaBay Detergent 1kg,Home Care,234.06,48,0.21,144.53,28.78,8875.56,1909.34
ORD100200,2023-09-30,C010,Iyer Wholesale,Distributor,West,Maharashtra,Retail,P002_BEV,NovaBay Water 500ml,Beverage,133.27,31,0.37,86.07,32.01,2602.76,-97.42
ORD100201,2022-10-04,C049,Gaikwad Traders,SME,South,Telangana,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,379.4,24,0.11,233.82,21.05,8103.98,2471.25
ORD100202,2024-12-28,C026,Desai Retail Co,Enterprise,West,Maharashtra,Retail,P001_FOO,NovaBay Atta 5kg,Food,337.07,33,0.32,217.82,28.95,7563.85,346.84
ORD100203,2022-11-13,C022,Tiwari Wholesale,Distributor,West,Rajasthan,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,225.14,44,0.14,174.45,51.4,8519.3,792.1
ORD100204,2024-11-29,C001,Sharma Enterprises,SME,West,Goa,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,131.71,22,0.23,100.51,44.21,2231.17,-24.26
ORD100205,2022-04-09,C009,Verma Retail Ltd,Enterprise,West,Rajasthan,Retail,P002_PER,NovaBay Soap 100g,Personal Care,148.52,12,0.4,117.12,40.74,1069.34,-376.84
ORD100206,2023-08-04,C015,Das Enterprises,Enterprise,South,Karnataka,Retail,P001_FOO,NovaBay Atta 5kg,Food,274.67,48,0.15,155.92,28.82,11206.54,3693.56
ORD100207,2024-01-02,C040,Shukla Enterprises,SME,East,Bihar,Wholesale,P004_HOM,NovaBay Freshener 200ml,Home Care,226.62,46,0.23,134.08,36.2,8026.88,1823.0
ORD100208,2023-01-26,C009,Verma Retail Ltd,Enterprise,South,Tamil Nadu,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,283.3,23,0.21,218.28,70.42,5147.56,56.7
ORD100209,2023-09-17,C009,Verma Retail Ltd,Enterprise,West,Gujarat,Retail,P002_FOO,NovaBay Rice 10kg,Food,84.53,49,0.4,50.99,15.28,2485.18,-28.61
ORD100210,2023-05-24,C009,Verma Retail Ltd,Enterprise,East,Bihar,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,77.96,44,0.22,59.27,63.75,2675.59,3.96
ORD100211,2023-03-18,C015,Das Enterprises,Enterprise,East,Bihar,Retail,P002_FOO,NovaBay Rice 10kg,Food,238.15,27,0.15,153.14,22.77,5465.54,1307.99
ORD100212,2024-04-06,C007,Nair Trading Co,SME,West,Goa,Retail,P001_FOO,NovaBay Atta 5kg,Food,236.1,30,0.33,149.29,14.48,4745.61,252.43
ORD100213,2023-04-04,C020,Pandey Distributors,Distributor,West,Goa,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,104.93,47,0.28,82.91,52.99,3550.83,-398.93
ORD100214,2023-08-07,C012,Malhotra Stores,Enterprise,East,West Bengal,Direct,P001_FOO,NovaBay Atta 5kg,Food,195.63,3,0.14,116.02,31.51,504.73,125.16
ORD100215,2023-03-01,C024,Agarwal Stores,SME,East,Jharkhand,Wholesale,P004_FOO,NovaBay Oil 1L,Food,326.23,21,0.24,184.55,31.07,5206.63,1300.01
ORD100216,2023-01-03,C025,Shah Distributors,Distributor,South,Karnataka,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,88.3,36,0.15,56.2,22.31,2701.98,656.47
ORD100217,2024-05-20,C007,Nair Trading Co,SME,West,Rajasthan,Wholesale,P001_HOM,NovaBay Detergent 1kg,Home Care,60.09,28,0.31,36.06,14.01,1160.94,137.25
ORD100218,2022-03-11,C005,Gupta General Store,SME,West,Gujarat,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,247.57,43,0.35,180.91,55.75,6919.58,-915.3
ORD100219,2024-02-15,C005,Gupta General Store,SME,East,Bihar,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,150.25,22,0.25,111.4,68.33,2479.12,-40.01
ORD100220,2022-03-31,C020,Pandey Distributors,Distributor,North,Uttar Pradesh,Direct,P002_BEV,NovaBay Water 500ml,Beverage,153.59,33,0.03,99.43,33.62,4916.42,1601.61
ORD100221,2023-05-21,C037,Yadav Distributors,Distributor,East,West Bengal,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,120.08,18,0.17,86.9,79.61,1794.0,150.19
ORD100222,2022-12-16,C021,Mishra Traders,SME,West,Gujarat,Direct,P001_PER,NovaBay Shampoo 200ml,Personal Care,291.8,49,0.32,231.58,64.09,9722.78,-1688.73
ORD100223,2023-09-27,C011,Kapoor Traders,SME,East,Odisha,Wholesale,P004_FOO,NovaBay Oil 1L,Food,297.37,15,0.22,190.07,17.41,3479.23,610.77
ORD100224,2022-01-12,C018,Khan General Stores,SME,South,Tamil Nadu,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,30.78,37,0.12,19.65,18.93,1002.2,256.22
ORD100225,2023-11-26,C036,Tripathi Trading,SME,South,Tamil Nadu,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,113.37,21,0.13,69.76,20.24,2071.27,586.07
ORD100226,2024-12-10,C030,Thakur General Store,SME,East,Jharkhand,Retail,P001_BEV,NovaBay Juice 1L,Beverage,71.22,6,0.01,46.24,26.59,423.05,119.02
ORD100227,2024-09-15,C043,Krishnan Retail,SME,South,Tamil Nadu,Wholesale,P004_FOO,NovaBay Oil 1L,Food,121.38,23,0.16,74.06,30.24,2345.06,611.44
ORD100228,2024-09-25,C032,Saxena Retail,Enterprise,West,Rajasthan,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,67.0,8,0.38,39.05,11.34,332.32,8.58
ORD100229,2023-01-08,C009,Verma Retail Ltd,Enterprise,North,Delhi,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,105.4,9,0.32,65.69,35.26,645.05,18.58
ORD100230,2023-06-09,C034,Dubey Wholesale,Distributor,East,Odisha,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,169.65,39,0.12,100.24,30.03,5822.39,1883.0
ORD100231,2022-05-01,C008,Joshi Brothers,Distributor,West,Gujarat,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,174.62,43,0.35,98.19,21.0,4880.63,637.46
ORD100232,2022-07-29,C001,Sharma Enterprises,SME,West,Rajasthan,Retail,P004_FOO,NovaBay Oil 1L,Food,91.86,23,0.12,57.9,18.98,1859.25,508.57
ORD100233,2023-02-05,C005,Gupta General Store,SME,West,Goa,Retail,P004_FOO,NovaBay Oil 1L,Food,291.61,34,0.14,184.38,22.96,8526.68,2234.8
ORD100234,2024-09-09,C006,Reddy Supermart,Enterprise,East,Jharkhand,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,143.94,14,0.14,113.57,47.56,1733.04,95.5
ORD100235,2023-12-21,C017,Rao Wholesale,Distributor,South,Telangana,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,181.41,50,0.24,105.22,28.19,6893.58,1604.39
ORD100236,2024-09-14,C003,Mehta Retail Chain,Enterprise,West,Rajasthan,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,179.23,29,0.23,136.73,78.05,4002.21,-41.01
ORD100237,2024-06-16,C002,Patel Distributors,Distributor,West,Goa,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,120.1,41,0.35,73.08,17.48,3200.66,186.9
ORD100238,2024-01-16,C022,Tiwari Wholesale,Distributor,North,Punjab,Direct,P004_HOM,NovaBay Freshener 200ml,Home Care,125.02,9,0.04,69.61,17.55,1080.17,436.13
ORD100239,2024-06-10,C013,Chopra Distributors,Distributor,West,Rajasthan,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,106.5,18,0.17,65.91,23.72,1591.11,381.01
ORD100240,2024-06-28,C027,Kulkarni Trading,SME,North,Haryana,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,162.81,12,0.22,98.91,24.84,1523.9,312.14
ORD100241,2024-10-26,C014,Bose Retail Hub,SME,South,Kerala,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,179.56,29,0.29,99.75,32.68,3697.14,771.71
ORD100242,2024-03-13,C020,Pandey Distributors,Distributor,South,Kerala,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,356.82,41,0.16,196.76,36.1,12288.88,4185.62
ORD100243,2022-08-15,C001,Sharma Enterprises,SME,North,Delhi,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,142.98,39,0.31,109.96,79.36,3847.59,-520.21
ORD100244,2023-11-10,C038,Sinha Retail Hub,Enterprise,North,Punjab,Retail,P002_SNA,NovaBay Biscuits 200g,Snacks,110.4,5,0.1,67.15,24.49,496.8,136.56
ORD100245,2024-12-12,C010,Iyer Wholesale,Distributor,North,Delhi,Retail,P003_BEV,NovaBay Tea 250g,Beverage,33.5,4,0.06,21.5,24.14,125.96,15.82
ORD100246,2022-07-11,C013,Chopra Distributors,Distributor,North,Punjab,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,144.08,41,0.19,81.66,26.28,4784.9,1410.56
ORD100247,2024-12-04,C023,Bajaj Supermart,Enterprise,South,Telangana,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,67.67,10,0.16,40.56,20.16,568.43,142.67
ORD100248,2024-06-16,C008,Joshi Brothers,Distributor,North,Delhi,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,160.59,49,0.24,118.52,44.38,5980.37,128.51
ORD100249,2024-01-22,C020,Pandey Distributors,Distributor,South,Kerala,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,138.47,15,0.17,100.29,67.82,1723.95,151.78
ORD100250,2023-12-06,C020,Pandey Distributors,Distributor,South,Telangana,Retail,P001_FOO,NovaBay Atta 5kg,Food,346.06,2,0.0,210.23,11.22,692.12,260.44
ORD100251,2023-05-15,C050,Deshpande Enterprises,Distributor,South,Telangana,Retail,P002_HOM,NovaBay Cleaner 500ml,Home Care,246.25,12,0.02,157.11,10.08,2895.9,1000.5
ORD100252,2024-08-17,C012,Malhotra Stores,Enterprise,South,Kerala,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,118.31,30,0.19,75.18,10.94,2874.93,608.59
ORD100253,2023-12-29,C013,Chopra Distributors,Distributor,West,Goa,Direct,P004_HOM,NovaBay Freshener 200ml,Home Care,217.64,23,0.27,138.9,30.65,3654.18,428.83
ORD100254,2023-06-13,C009,Verma Retail Ltd,Enterprise,South,Karnataka,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,38.97,49,0.3,22.58,11.7,1336.67,218.55
ORD100255,2022-12-22,C006,Reddy Supermart,Enterprise,South,Karnataka,Direct,P004_PER,NovaBay Facewash 100ml,Personal Care,120.13,45,0.28,87.08,76.16,3892.21,-102.55
ORD100256,2022-02-05,C039,Kumar Wholesale,Distributor,East,Odisha,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,66.72,5,0.27,51.37,49.71,243.53,-63.03
ORD100257,2023-12-06,C022,Tiwari Wholesale,Distributor,East,Odisha,Retail,P003_FOO,NovaBay Dal 1kg,Food,155.99,50,0.05,96.33,11.55,7409.52,2581.47
ORD100258,2024-08-04,C001,Sharma Enterprises,SME,West,Gujarat,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,62.86,29,0.32,35.78,30.74,1239.6,171.24
ORD100259,2022-02-06,C027,Kulkarni Trading,SME,East,Jharkhand,Retail,P003_BEV,NovaBay Tea 250g,Beverage,40.04,22,0.03,22.36,13.8,854.45,348.73
ORD100260,2024-01-11,C019,Srivastava Retail,Enterprise,North,Punjab,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,75.72,5,0.11,44.14,26.49,336.95,89.76
ORD100261,2022-05-01,C013,Chopra Distributors,Distributor,East,Bihar,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,206.64,46,0.19,158.69,37.92,7699.41,361.75
ORD100262,2023-05-31,C016,Pillai Trading,SME,North,Punjab,Retail,P002_BEV,NovaBay Water 500ml,Beverage,38.17,44,0.07,24.33,21.48,1561.92,469.92
ORD100263,2023-11-16,C009,Verma Retail Ltd,Enterprise,South,Karnataka,Retail,P002_HOM,NovaBay Cleaner 500ml,Home Care,241.24,21,0.29,133.54,24.5,3596.89,768.05
ORD100264,2023-04-27,C003,Mehta Retail Chain,Enterprise,South,Tamil Nadu,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,209.38,18,0.39,162.32,65.12,2298.99,-687.89
ORD100265,2022-03-19,C046,Hegde Trading Co,SME,East,Jharkhand,Wholesale,P004_HOM,NovaBay Freshener 200ml,Home Care,102.5,34,0.35,57.97,37.22,2265.25,257.05
ORD100266,2023-03-09,C008,Joshi Brothers,Distributor,West,Rajasthan,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,235.56,18,0.25,174.04,58.96,3180.06,-11.62
ORD100267,2023-02-13,C008,Joshi Brothers,Distributor,North,Punjab,Retail,P001_BEV,NovaBay Juice 1L,Beverage,115.81,24,0.22,67.12,37.23,2167.96,519.85
ORD100268,2023-07-21,C019,Srivastava Retail,Enterprise,West,Gujarat,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,237.27,18,0.31,183.92,45.44,2946.89,-409.11
ORD100269,2024-03-14,C046,Hegde Trading Co,SME,North,Uttar Pradesh,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,100.15,37,0.28,63.35,14.42,2668.0,309.63
ORD100270,2024-08-28,C002,Patel Distributors,Distributor,West,Maharashtra,Retail,P003_BEV,NovaBay Tea 250g,Beverage,52.04,16,0.24,32.56,19.28,632.81,92.57
ORD100271,2022-08-30,C024,Agarwal Stores,SME,West,Maharashtra,Direct,P002_HOM,NovaBay Cleaner 500ml,Home Care,100.2,26,0.2,59.16,11.57,2084.16,534.43
ORD100272,2024-06-17,C003,Mehta Retail Chain,Enterprise,South,Tamil Nadu,Direct,P002_HOM,NovaBay Cleaner 500ml,Home Care,221.68,36,0.3,130.21,39.82,5586.34,858.96
ORD100273,2023-11-03,C003,Mehta Retail Chain,Enterprise,West,Goa,Direct,P002_SNA,NovaBay Biscuits 200g,Snacks,23.91,23,0.34,13.55,16.65,362.95,34.65
ORD100274,2024-12-27,C023,Bajaj Supermart,Enterprise,North,Punjab,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,88.87,37,0.02,69.78,52.82,3222.43,587.75
ORD100275,2023-07-31,C016,Pillai Trading,SME,East,Jharkhand,Retail,P002_PER,NovaBay Soap 100g,Personal Care,109.92,5,0.11,86.0,58.24,489.14,0.9
ORD100276,2023-09-08,C006,Reddy Supermart,Enterprise,North,Delhi,Retail,P001_BEV,NovaBay Juice 1L,Beverage,92.32,22,0.34,58.13,15.05,1340.49,46.58
ORD100277,2024-06-02,C036,Tripathi Trading,SME,North,Haryana,Wholesale,P003_SNA,NovaBay Namkeen 150g,Snacks,23.06,48,0.19,12.71,7.02,896.57,279.47
ORD100278,2023-11-18,C046,Hegde Trading Co,SME,East,Jharkhand,Wholesale,P004_FOO,NovaBay Oil 1L,Food,148.53,19,0.12,87.41,11.76,2483.42,810.87
ORD100279,2022-09-02,C004,Singh Wholesale Hub,Distributor,East,Odisha,Direct,P003_PER,NovaBay Lotion 150ml,Personal Care,133.25,24,0.02,98.49,64.78,3134.04,705.5
ORD100280,2022-08-01,C009,Verma Retail Ltd,Enterprise,North,Uttar Pradesh,Direct,P002_SNA,NovaBay Biscuits 200g,Snacks,28.61,47,0.15,15.89,23.77,1142.97,372.37
ORD100281,2022-07-29,C011,Kapoor Traders,SME,South,Kerala,Retail,P003_BEV,NovaBay Tea 250g,Beverage,119.37,18,0.01,67.59,32.29,2127.17,878.26
ORD100282,2022-08-16,C006,Reddy Supermart,Enterprise,North,Punjab,Direct,P002_SNA,NovaBay Biscuits 200g,Snacks,93.32,14,0.29,52.33,22.47,927.6,172.51
ORD100283,2023-03-13,C034,Dubey Wholesale,Distributor,East,Bihar,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,121.49,28,0.14,90.32,39.29,2925.48,357.23
ORD100284,2022-09-05,C011,Kapoor Traders,SME,South,Kerala,Wholesale,P004_HOM,NovaBay Freshener 200ml,Home Care,195.85,33,0.11,122.52,27.01,5752.11,1681.94
ORD100285,2022-08-11,C018,Khan General Stores,SME,West,Rajasthan,Retail,P002_BEV,NovaBay Water 500ml,Beverage,171.75,36,0.31,109.02,30.72,4266.27,310.83
ORD100286,2024-03-07,C003,Mehta Retail Chain,Enterprise,South,Kerala,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,135.81,48,0.39,83.79,17.28,3976.52,-62.68
ORD100287,2022-09-02,C012,Malhotra Stores,Enterprise,South,Tamil Nadu,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,45.89,33,0.35,28.84,26.45,984.34,6.17
ORD100288,2022-09-01,C031,Bansal Distributors,Distributor,South,Tamil Nadu,Direct,P003_FOO,NovaBay Dal 1kg,Food,262.61,20,0.04,152.65,31.18,5042.11,1957.93
ORD100289,2022-05-10,C008,Joshi Brothers,Distributor,North,Haryana,Retail,P002_FOO,NovaBay Rice 10kg,Food,315.33,40,0.07,187.54,28.93,11730.28,4199.75
